#"ID_REF"	"GSM1599181"	"GSM1599182"	"GSM1599183"	"GSM1599187"	"GSM1599188"	"GSM1599189"
#CLASS	Healthy	Healthy	Healthy	TB	TB	TB
"ILMN_3239748"	-0.3125	7.3541665	3.0625	-0.39583334	-4.9375	4.9375
"ILMN_3239752"	3.8541667	-2.0625	-1.2291666	-6.7708335	-0.5208333	0.14583333
"ILMN_3239757"	-1.7708334	-0.4375	-4.9375	4.4375	-2.0208333	-3.3958333
"ILMN_3239762"	-7.9791665	-6.0208335	-7.7708335	2.5625	-2.1041667	4.0208335
"ILMN_3239766"	137.14583	159.6875	255.72917	40.0625	86.854164	64.0625
"ILMN_3239771"	5.6875	-1.1458334	-5.1458335	-0.0625	-7.5625	9.270833
"ILMN_3239775"	13.3125	-0.6875	-4.4375	9.729167	-2.1875	3.8541667
"ILMN_3239783"	-3.1041667	2.0625	0.6875	2.1458333	-4.3541665	1.6041666
"ILMN_3239785"	132.72917	110.5625	61.770832	70.520836	71.6875	84.3125
"ILMN_3239789"	0.5208333	5.8125	2.4375	15.895833	7.4791665	3.8541667
"ILMN_3239795"	8.020833	5.0208335	4.4375	19.520834	12.770833	25.8125
"ILMN_3239799"	-3.1458333	-2.4375	-3.2291667	6.3541665	-3.4791667	1.5625
"ILMN_3239803"	3.1041667	7.4791665	0.27083334	9.0625	3.1041667	-9.645833
"ILMN_3239806"	-13.145833	-3.1041667	-3.1041667	-5.1458335	-4.3541665	0.7708333
"ILMN_3239811"	-9.645833	-7.6041665	-4.3541665	-7.4791665	-8.395833	-2.5208333
"ILMN_3239820"	6.4791665	6.7708335	1.6458334	7.5625	12.3125	13.895833
"ILMN_3239821"	-2.1041667	-3.8541667	-0.7708333	2.1458333	-0.6875	-3.0625
"ILMN_3239826"	1.0625	2.7708333	-4.1041665	-0.8541667	-2.8125	-6.1458335
"ILMN_3239841"	-2.0625	1.4375	3.0625	1.3541666	-4.3125	-9.770833
"ILMN_3239846"	0.27083334	6.3541665	-9.770833	-4.3958335	1.8541666	-13.145833
"ILMN_3239851"	3.0625	-3.0208333	3.8541667	0.5208333	3.0625	8.354167
"ILMN_3239856"	140.47917	233.97917	43.604168	45.354168	18.604166	63.020832
"ILMN_3239861"	-3.1875	0.4375	-1.8125	-2.6458333	-1.9375	0.6041667
"ILMN_3239866"	-6.2708335	-8.729167	-9.520833	-1.1458334	2.1458333	7.5625
"ILMN_3239871"	-5.1041665	-10.354167	-1.0625	1.8541666	3.2291667	2.4375
"ILMN_3239876"	7.3541665	0.9791667	1.1041666	6.7708335	3.1041667	-10.645833
"ILMN_3239881"	8.354167	3.2291667	10.8125	6.1458335	9.4375	3.2291667
"ILMN_3239885"	-4.5625	5.1041665	-6.9791665	-5.9791665	-1.4375	-2.9791667
"ILMN_3239895"	706.8125	833.1042	767.5208	284.64584	286.4375	333.35416
"ILMN_3239900"	-1.9791666	-4.3958335	3.8958333	-5.7291665	-3.0625	2.1458333
"ILMN_3239907"	-8.645833	-1.9791666	3.2708333	5.3125	-0.0625	1.3541666
"ILMN_3239912"	10.479167	5.0208335	18.6875	12.3125	4.6458335	9.0625
"ILMN_3239920"	0.104166664	-3.3958333	0.35416666	5.2291665	-4.6458335	-0.6458333
"ILMN_3239922"	5.9375	6.3541665	-2.3958333	-1.6458334	0.8541667	-4.3541665
"ILMN_3239925"	5.3958335	9.395833	9.604167	20.645834	15.020833	17.9375
"ILMN_3239930"	4.5208335	-3.1041667	0.0625	-4.3541665	5.3958335	-6.0208335
"ILMN_3239932"	7.6458335	3.3541667	-2.3958333	1.1458334	10.4375	-2.1875
"ILMN_3239937"	16.6875	4.9791665	-4.0208335	32.6875	43.6875	36.854168
"ILMN_3239945"	-0.9375	-2.8125	5.6041665	-3.7708333	-2.9791667	4.1041665
"ILMN_3239946"	43.854168	33.8125	45.770832	22.4375	31.770834	25.5625
"ILMN_3239950"	-1.8958334	0.3125	2.6458333	7.6041665	-0.14583333	4.1041665
"ILMN_3239955"	-3.1041667	1.3541666	3.6875	2.1458333	-9.8125	-5.0625
"ILMN_3239959"	49.8125	19.104166	48.395832	22.229166	29.4375	19.020834
"ILMN_3239965"	-1.1041666	11.729167	0.9791667	36.6875	149.52083	22.6875
"ILMN_3239969"	50.020832	27.479166	46.729168	17.270834	18.729166	16.4375
"ILMN_3239984"	2.3125	-4.4375	0.8958333	-1.1458334	-0.5208333	-1.9375
"ILMN_3239990"	-0.9375	-4.3125	24.0625	12.604167	5.9375	-4.3958335
"ILMN_3240002"	-1.3541666	9.895833	2.9375	2.9791667	-1.7708334	5.5208335
"ILMN_3240003"	55.145832	50.5625	19.604166	41.229168	48.145832	40.979168
"ILMN_3240008"	-12.4375	-10.145833	-5.6875	-2.7291667	-1.9375	5.3541665
"ILMN_3240013"	0.6875	7.5208335	10.6875	-2.0208333	-0.39583334	-0.7708333
"ILMN_3240022"	5.0625	5.3958335	1.9375	11.3125	8.520833	16.9375
"ILMN_3240023"	-2.8958333	0.14583333	1.5625	0.6041667	0.35416666	-0.9375
"ILMN_3240033"	-7.7708335	3.2291667	-1.0208334	-0.9375	-0.020833334	-8.354167
"ILMN_3240038"	48.3125	36.6875	51.9375	17.145834	21.854166	18.145834
"ILMN_3240043"	5.3541665	-0.020833334	5.1041665	3.0208333	-2.4791667	-11.0625
"ILMN_3240048"	-0.5208333	-4.5625	3.8125	-4.3541665	3.8541667	-2.0625
"ILMN_3240058"	21.0625	27.0625	25.8125	14.9375	13.0625	14.645833
"ILMN_3240062"	4.3958335	16.4375	16.854166	12.270833	5.3541665	17.104166
"ILMN_3240069"	1.5625	2.5208333	17.3125	2.6041667	-1.1458334	11.729167
"ILMN_3240072"	-3.4375	-8.645833	-2.8958333	-0.104166664	-1.1875	-1.7708334
"ILMN_3240077"	22.9375	10.729167	-7.0625	5.6041665	0.27083334	5.6041665
"ILMN_3240082"	17.270834	22.020834	15.604167	19.604166	17.229166	20.229166
"ILMN_3240092"	-1.3125	-3.1041667	5.8125	8.9375	17.729166	-6.0208335
"ILMN_3240094"	9.729167	9.4375	4.6458335	4.9791665	2.9791667	15.8125
"ILMN_3240108"	5.9375	-0.22916667	-5.6041665	2.0625	2.7291667	2.5625
"ILMN_3240116"	14.020833	10.104167	12.729167	6.4791665	12.895833	12.270833
"ILMN_3240117"	629.4375	648.3958	418.64584	652.1458	781.3958	721.2292
"ILMN_3240134"	-2.0208333	-8.645833	-6.8125	-1.1458334	1.3541666	3.0625
"ILMN_3240135"	-2.3125	-1.8125	8.020833	-2.5625	6.2291665	4.4375
"ILMN_3240144"	2.1458333	38.8125	178.9375	402.02084	129.52083	136.1875
"ILMN_3240147"	-2.0625	-4.5208335	1.5625	-4.0208335	-2.1875	-1.9791666
"ILMN_3240150"	3.2291667	6.8541665	2.6875	-0.9375	-2.9791667	5.9375
"ILMN_3240155"	-1.1458334	1.4375	-3.0625	9.604167	-5.0625	7.5208335
"ILMN_3240160"	-1.9791666	3.8541667	-2.8958333	0.7291667	-5.6875	6.7708335
"ILMN_3240165"	-3.7291667	8.0625	-1.3125	2.4375	-1.3541666	-3.8958333
"ILMN_3240168"	15.479167	4.6458335	2.6458333	5.2291665	5.8541665	-0.6458333
"ILMN_3240173"	-6.9791665	4.6458335	3.2291667	-0.020833334	0.6041667	-1.6458334
"ILMN_3240177"	850.9375	949.5208	735.5208	650.1875	790.7292	914.4375
"ILMN_3240182"	-3.8541667	-6.2708335	-3.0625	-4.3541665	-7.8541665	-0.020833334
"ILMN_3240187"	1090.8959	1180.6875	1450.6459	897.3542	909.1042	928.6042
"ILMN_3240207"	2.8541667	1.3541666	-1.6458334	-8.0625	2.8541667	-1.1458334
"ILMN_3240216"	2.6041667	2.6458333	4.9375	0.8541667	4.3125	-9.4375
"ILMN_3240220"	317.9375	345.47916	378.64584	144.14583	264.5625	175.77083
"ILMN_3240222"	24.5625	39.145832	9.1875	101.4375	189.22917	64.729164
"ILMN_3240226"	73.229164	46.270832	38.4375	47.270832	24.729166	62.770832
"ILMN_3240231"	3.0625	12.3125	23.729166	9.0625	5.6875	17.3125
"ILMN_3240236"	505.35416	559.6875	477.39584	248.60417	237.72917	421.22916
"ILMN_3240241"	-0.0625	6.7708335	-2.9375	5.0625	6.7291665	3.0625
"ILMN_3240247"	2964.7292	3707.5625	2529.8542	5361.479	3232.9792	3275.2708
"ILMN_3240258"	-3.8958333	-1.6458334	0.6875	5.6041665	-7.8541665	-4.0208335
"ILMN_3240265"	-3.3958333	1.1458334	-2.8125	2.7291667	-4.6875	0.35416666
"ILMN_3240267"	14.729167	21.4375	14.0625	19.729166	13.979167	12.520833
"ILMN_3240280"	2.9375	2.9375	7.3541665	-5.0625	-2.3541667	12.229167
"ILMN_3240287"	8.395833	1.9375	0.35416666	-4.5208335	5.2291665	-4.3958335
"ILMN_3240291"	-9.645833	3.2291667	-7.5208335	0.104166664	-2.9375	-2.3958333
"ILMN_3240296"	8.270833	6.8541665	4.0625	10.6875	10.104167	12.4375
"ILMN_3240301"	4.1041665	1.8958334	-6.6041665	-2.8541667	3.2708333	-6.3541665
"ILMN_3240306"	11.4375	-4.5208335	9.604167	10.520833	1.2708334	11.4375
"ILMN_3240308"	-5.0625	-0.39583334	-3.3958333	-5.5625	-1.0208334	-1.3125
"ILMN_3240314"	4.5625	4.3125	0.104166664	3.8541667	1.1875	9.770833
"ILMN_3240316"	6474.396	5880.854	5479.229	6652.479	6838.396	6050.229
"ILMN_3240321"	57.770832	41.4375	42.479168	59.104168	52.270832	69.5625
"ILMN_3240326"	0.35416666	8.6875	-2.1875	3.8958333	2.9375	9.0625
"ILMN_3240349"	-0.5208333	-3.1041667	-3.1041667	4.6875	8.9375	2.7708333
"ILMN_3240354"	2.9375	8.6875	-1.4375	1.3541666	10.645833	15.229167
"ILMN_3240360"	3.6458333	0.47916666	3.6875	0.27083334	-1.8541666	4.4375
"ILMN_3240365"	3.6875	8.520833	10.395833	13.395833	0.104166664	12.104167
"ILMN_3240370"	19.645834	17.145834	56.979168	29.395834	35.354168	25.729166
"ILMN_3240375"	15.6875	37.854168	0.6041667	172.6875	36.5625	12.645833
"ILMN_3240389"	88.979164	143.85417	51.0625	284.14584	253.52083	194.60417
"ILMN_3240397"	-7.1458335	-0.7708333	-8.6875	-3.1041667	-5.0625	-7.8125
"ILMN_3240398"	3.7708333	9.395833	8.104167	8.104167	10.604167	11.354167
"ILMN_3240403"	-2.1041667	-4.6458335	-3.8958333	-3.2291667	-6.9791665	-1.0625
"ILMN_3240418"	10.729167	16.895834	3.9791667	4.2291665	10.729167	16.1875
"ILMN_3240420"	8.354167	3.2291667	11.520833	15.520833	5.1458335	5.2291665
"ILMN_3240425"	-10.895833	-8.729167	0.22916667	-5.9375	-1.3541666	-2.9791667
"ILMN_3240428"	8.354167	6.8541665	-4.3541665	1.7708334	7.6458335	3.1458333
"ILMN_3240433"	-0.22916667	2.4375	-3.7291667	-4.8541665	0.35416666	-1.9375
"ILMN_3240438"	-6.7291665	-4.8125	-2.3958333	-5.3541665	-4.4375	-5.1875
"ILMN_3240441"	-2.4791667	-11.9375	-0.3125	-1.9375	-2.9375	4.1875
"ILMN_3240446"	3.2291667	0.35416666	18.395834	3.6875	9.395833	2.4375
"ILMN_3240451"	-1.5208334	-0.9375	-1.7708334	-1.6458334	-0.9375	-4.3541665
"ILMN_3240456"	5.0625	-1.9791666	9.895833	0.8541667	-1.0625	9.520833
"ILMN_3240465"	-1.3125	0.6875	8.9375	-3.2291667	-0.7291667	-7.8958335
"ILMN_3240470"	5.2291665	-4.0208335	-4.8125	3.8541667	8.020833	-0.39583334
"ILMN_3240475"	3.6875	-5.6041665	6.4791665	11.479167	1.0625	9.020833
"ILMN_3240485"	12.854167	10.645833	2.8541667	6.2708335	7.0625	-3.2708333
"ILMN_3240490"	42.104168	31.020834	22.479166	14.8125	22.229166	25.854166
"ILMN_3240495"	5.5625	-0.7708333	3.0625	-4.0208335	1.2708334	-11.8125
"ILMN_3240502"	-0.6458333	-0.9375	-6.3125	-4.3541665	-1.8125	4.5625
"ILMN_3240510"	-3.8958333	-3.8958333	-3.9375	-2.3541667	5.3958335	-8.020833
"ILMN_3240520"	2.3125	2.4375	5.3541665	5.0208335	0.39583334	-8.645833
"ILMN_3240524"	78.729164	133.89583	69.9375	107.9375	117.354164	131.97917
"ILMN_3240529"	-1.6458334	4.9375	-10.6875	-3.4375	-11.0625	-2.1875
"ILMN_3240534"	4.0625	-4.3541665	1.8541666	6.8125	-1.1458334	8.520833
"ILMN_3240538"	68.979164	58.979168	86.979164	49.229168	65.854164	50.895832
"ILMN_3240541"	22.020834	30.3125	35.604168	4.9375	7.3541665	10.729167
"ILMN_3240549"	7.5625	-6.7291665	5.6041665	1.8958334	2.5625	-2.3958333
"ILMN_3240557"	-0.9375	-0.4375	-10.854167	0.8541667	3.2291667	-4.4375
"ILMN_3240559"	-1.8541666	3.1875	-2.8125	-4.5625	-5.6041665	-3.4375
"ILMN_3240564"	-8.0625	-4.5208335	-0.6875	-6.9375	1.2708334	-0.9375
"ILMN_3240567"	-10.479167	-0.9375	-6.3541665	-4.3958335	-2.8125	-4.3541665
"ILMN_3240576"	-6.1458335	-4.3958335	-3.6041667	0.6875	-2.1041667	-5.6041665
"ILMN_3240583"	-4.7708335	-8.0625	5.8125	-2.3541667	1.1458334	-2.0625
"ILMN_3240586"	22.229166	5.3125	6.7708335	24.229166	25.395834	10.854167
"ILMN_3240594"	461.64584	450.60416	222.60417	128.3125	188.72917	189.22917
"ILMN_3240595"	8.4375	4.7291665	-2.6458333	3.6875	1.5625	3.2291667
"ILMN_3240600"	7.7291665	2.8541667	11.729167	-1.6458334	-2.7291667	-3.2291667
"ILMN_3240605"	-3.8958333	-4.6875	-8.8125	1.3125	-1.7291666	-0.0625
"ILMN_3240607"	0.6875	1.5625	-5.9791665	-3.0208333	3.1041667	-6.6458335
"ILMN_3240611"	-2.0625	-5.4375	-6.9791665	-0.4375	-0.6458333	-4.8958335
"ILMN_3240617"	1.1458334	12.104167	4.3125	10.8125	10.4375	-3.2291667
"ILMN_3240621"	2.4375	-1.1458334	0.3125	2.6041667	5.8125	5.0208335
"ILMN_3240626"	4.8125	6.7708335	30.645834	11.1875	15.8125	3.0625
"ILMN_3240636"	5.6458335	4.5625	-0.5625	-0.22916667	-2.1458333	-1.8541666
"ILMN_3240649"	-5.1041665	-5.0625	-10.895833	-1.9375	1.5625	3.2291667
"ILMN_3240654"	-9.854167	0.22916667	-2.0625	-1.1458334	-3.9375	-2.8541667
"ILMN_3240658"	15.520833	17.0625	-1.9375	10.729167	13.895833	4.1875
"ILMN_3240662"	5.6041665	-2.1041667	0.104166664	-0.4375	-3.2291667	-1.9791666
"ILMN_3240669"	-1.0208334	-6.8541665	-0.4375	4.2708335	2.4375	0.3125
"ILMN_3240671"	2.1458333	-1.3958334	-5.3958335	1.3541666	0.3125	-8.8125
"ILMN_3240676"	-3.4791667	-0.6458333	-7.7708335	9.0625	-3.9791667	-1.8541666
"ILMN_3240682"	-2.9375	-7.8541665	5.3541665	-4.0208335	1.3125	-8.6875
"ILMN_3240685"	132.9375	120.395836	155.47917	122.6875	83.854164	125.4375
"ILMN_3240690"	-8.0625	3.7708333	1.5625	-1.1458334	0.35416666	0.104166664
"ILMN_3240694"	6.8541665	8.4375	1.3125	-1.7291666	8.020833	-15.8125
"ILMN_3240698"	-1.0625	4.6458335	-4.3541665	-13.1875	-2.1041667	0.27083334
"ILMN_3240705"	2.3125	-0.6458333	-1.2291666	-3.9375	-4.8958335	2.0625
"ILMN_3240715"	12.604167	6.1875	-2.8125	1.8125	7.6458335	10.395833
"ILMN_3240717"	0.9375	2.7291667	4.1041665	4.5208335	-1.9791666	8.8125
"ILMN_3240721"	75.6875	75.6875	57.104168	73.395836	72.229164	70.0625
"ILMN_3240726"	-3.0208333	7.2291665	3.8541667	1.3541666	1.1875	-7.8541665
"ILMN_3240730"	24.5625	12.4375	-2.8125	3.5625	-0.14583333	-0.6458333
"ILMN_3240736"	0.7708333	2.6041667	1.1875	5.9375	-4.6875	-0.6458333
"ILMN_3240740"	4889.396	5147.521	4910.646	7525.979	6953.479	6541.729
"ILMN_3240754"	56.4375	44.895832	51.0625	53.020832	55.770832	49.229168
"ILMN_3240765"	-12.229167	-5.7291665	-3.2291667	-4.3958335	-9.979167	2.5625
"ILMN_3240773"	30.895834	27.0625	9.770833	39.3125	38.4375	41.979168
"ILMN_3240781"	5.8125	15.3125	4.0625	0.7708333	5.8125	22.770834
"ILMN_3240783"	-3.3958333	-1.1458334	-4.3541665	0.8125	3.2291667	-4.4791665
"ILMN_3240788"	7.0625	8.5625	2.9375	-1.4375	1.1458334	-3.1041667
"ILMN_3240793"	7.9791665	9.270833	-5.5625	0.35416666	-0.7708333	0.7708333
"ILMN_3240795"	1.3958334	1.5625	-6.0208335	-2.0625	1.3541666	1.1458334
"ILMN_3240800"	5.8125	-1.1041666	-1.0625	-2.8958333	-2.9791667	-3.4375
"ILMN_3240818"	-3.6875	-6.9791665	-1.2291666	1.4375	-0.5208333	0.104166664
"ILMN_3240824"	6.3958335	3.8541667	7.5208335	-0.35416666	1.3125	6.7291665
"ILMN_3240829"	11.729167	9.645833	14.020833	18.145834	10.854167	24.1875
"ILMN_3240838"	1867.8125	1539.1459	2311.4375	1145.0625	1794.1041	1386.6875
"ILMN_3240843"	-0.5208333	-4.6875	-3.8958333	-5.1041665	-2.4375	-4.0208335
"ILMN_3240848"	3.6041667	0.47916666	-0.0625	2.0625	4.4791665	8.9375
"ILMN_3240871"	-6.4791665	-6.2708335	-1.4791666	-6.9791665	0.27083334	-0.0625
"ILMN_3240875"	-9.4375	-2.3541667	-5.6041665	-6.1458335	9.604167	-8.020833
"ILMN_3240883"	1.5625	-0.5208333	4.6875	8.4375	9.9375	11.729167
"ILMN_3240888"	4.3541665	3.3125	9.395833	7.9791665	6.1875	-0.4375
"ILMN_3240893"	15.6875	-4.8125	-8.0625	7.1875	2.7291667	9.604167
"ILMN_3240900"	149.47917	213.64583	188.89583	116.020836	143.1875	132.14583
"ILMN_3240901"	-1.9791666	-8.645833	-9.4375	-11.645833	-3.8958333	-6.5625
"ILMN_3240905"	2.2708333	-3.7291667	-3.0208333	-5.9375	-2.1875	-6.7708335
"ILMN_3240907"	-5.8541665	-5.6875	-13.1875	-2.5625	-8.0625	-8.0625
"ILMN_3240912"	-0.104166664	8.145833	10.645833	-6.7291665	0.4375	-0.8958333
"ILMN_3240916"	-2.0625	5.8125	-0.6458333	-7.7708335	-1.3958334	-4.8125
"ILMN_3240921"	-7.8958335	-5.9791665	-8.5625	-8.5625	-1.1458334	-14.6875
"ILMN_3240935"	0.7291667	12.4375	2.5625	9.8125	1.3958334	9.395833
"ILMN_3240938"	-2.8125	-5.9791665	-9.4375	10.645833	-1.1458334	5.8541665
"ILMN_3240943"	7822.479	10261.4795	9152.8545	5740.4375	6231.146	6453.396
"ILMN_3240952"	2.0625	4.3125	-3.8958333	-9.854167	-2.4375	-4.0208335
"ILMN_3240957"	-5.6041665	2.9375	5.8125	-2.1875	1.1875	0.8125
"ILMN_3240962"	27.854166	37.604168	76.729164	43.854168	40.5625	27.854166
"ILMN_3240966"	-6.1458335	13.1875	0.27083334	3.2291667	2.2708333	-2.8125
"ILMN_3240981"	17.9375	2.1458333	3.8541667	0.35416666	2.0625	0.8125
"ILMN_3240986"	74.1875	76.5625	60.729168	32.020832	32.979168	35.4375
"ILMN_3240989"	2.9375	-5.6041665	-2.3125	2.1458333	-7.0208335	-1.1458334
"ILMN_3240993"	8.9375	10.104167	2.2708333	2.3125	5.6041665	-4.8958335
"ILMN_3240997"	162.60417	142.85417	147.8125	117.604164	119.5625	144.3125
"ILMN_3241005"	6.3541665	10.8125	5.2291665	4.8541665	5.6041665	6.4791665
"ILMN_3241008"	-4.7708335	-3.8958333	0.6875	-2.3541667	-2.5625	-6.0625
"ILMN_3241016"	-6.0208335	-4.3541665	-1.9791666	-7.4791665	-1.1041666	5.1458335
"ILMN_3241021"	40.645832	50.395832	41.8125	69.270836	73.0625	72.604164
"ILMN_3241026"	-0.9375	-9.4375	1.9375	-0.9375	-2.0208333	1.3541666
"ILMN_3241034"	300.4375	310.10416	288.14584	155.4375	150.39583	109.9375
"ILMN_3241036"	18.479166	10.645833	-5.6875	4.6041665	-2.8541667	-8.229167
"ILMN_3241041"	9.895833	9.604167	9.8125	-1.0625	-0.3125	-0.7291667
"ILMN_3241046"	1.8958334	12.0625	3.5625	-0.8125	4.4375	12.604167
"ILMN_3241051"	3037.4792	2813.0625	2591.5208	2974.8125	3162.5208	3490.1458
"ILMN_3241056"	1.5625	-1.9791666	-5.0625	1.7708334	-0.14583333	-0.6458333
"ILMN_3241066"	-1.5208334	4.1041665	-4.7708335	-3.3958333	-7.1041665	-4.3541665
"ILMN_3241071"	15.020833	-3.1041667	5.8125	-0.6041667	-4.3541665	-6.0208335
"ILMN_3241076"	1.2291666	-1.6458334	8.0625	7.2291665	1.1458334	2.7708333
"ILMN_3241081"	3.1041667	0.8958333	17.270834	5.0625	-3.8958333	10.854167
"ILMN_3241087"	-2.0208333	-6.0625	1.0208334	2.4791667	1.3541666	0.22916667
"ILMN_3241091"	440.9375	430.89584	445.02084	772.9792	532.2292	557.8542
"ILMN_3241099"	37.145832	21.854166	33.604168	51.229168	33.8125	26.479166
"ILMN_3241104"	36.854168	29.395834	13.479167	-2.3958333	32.5625	8.104167
"ILMN_3241109"	-4.4791665	-1.2291666	-6.0208335	-2.0625	-1.2708334	3.0208333
"ILMN_3241117"	-2.8125	-5.9791665	-5.9791665	4.1875	-0.39583334	5.0208335
"ILMN_3241118"	88.020836	61.520832	53.604168	66.1875	66.729164	69.104164
"ILMN_3241123"	2.1458333	-0.8541667	8.9375	7.2708335	6.3958335	-10.9375
"ILMN_3241127"	11.4375	3.7708333	10.520833	9.0625	5.6458335	8.354167
"ILMN_3241132"	-3.8958333	-1.7291666	5.0625	8.020833	-3.3958333	-2.1041667
"ILMN_3241136"	1833.7291	1697.4375	2173.2292	2087.5208	1798.1041	2102.6042
"ILMN_3241139"	1.5625	5.3541665	1.7708334	9.1875	8.4375	12.354167
"ILMN_3241140"	7.2708335	7.3958335	-3.7291667	12.395833	5.7708335	5.8125
"ILMN_3241145"	0.5625	-2.0625	-0.6458333	-5.8958335	-3.1041667	1.1458334
"ILMN_3241149"	0.27083334	-1.7708334	-0.9375	-0.7708333	-3.4375	-2.1875
"ILMN_3241154"	13.9375	2.1458333	7.2291665	0.35416666	-0.7708333	-4.1041665
"ILMN_3241159"	-6.3541665	-7.8958335	-1.3541666	-1.2291666	4.7291665	1.9375
"ILMN_3241164"	21.4375	1.8541666	11.479167	17.1875	24.9375	15.479167
"ILMN_3241169"	47.020832	35.5625	17.9375	51.0625	58.520832	52.979168
"ILMN_3241173"	10.645833	12.3125	4.6041665	9.020833	-0.6458333	2.9375
"ILMN_3241182"	4.7291665	-12.1875	-2.9791667	-7.6458335	-0.4375	-0.9375
"ILMN_3241196"	-3.7291667	-2.1041667	-0.6458333	-4.0208335	-5.9375	4.9375
"ILMN_3241201"	6.7708335	7.5625	1.9375	10.729167	3.3541667	-0.5208333
"ILMN_3241204"	-3.3125	-0.39583334	-5.7291665	-2.8125	-3.7708333	-6.3541665
"ILMN_3241212"	8.020833	5.0625	7.3125	3.9375	5.6041665	-0.020833334
"ILMN_3241214"	9.5625	-3.1041667	-0.8958333	-2.3541667	-2.4791667	-7.9791665
"ILMN_3241218"	201.97917	226.8125	178.72917	257.27084	234.60417	258.02084
"ILMN_3241234"	3597.3125	3286.6042	2904.1458	4794.9375	5599.771	4403.854
"ILMN_3241237"	12.270833	9.9375	36.395832	19.895834	14.270833	12.895833
"ILMN_3241240"	-4.0208335	4.9375	5.0208335	-3.4375	7.0625	0.5625
"ILMN_3241245"	-4.7708335	-2.1875	-10.604167	3.8541667	-6.9791665	-0.0625
"ILMN_3241250"	-8.8125	-1.1458334	-2.8958333	0.6875	-3.8958333	0.27083334
"ILMN_3241254"	8.104167	4.4375	0.22916667	6.6041665	6.5625	8.354167
"ILMN_3241257"	54.520832	52.1875	85.3125	43.6875	69.645836	62.270832
"ILMN_3241262"	12.3125	2.2291667	-3.0625	-6.9791665	-3.2708333	-3.0208333
"ILMN_3241282"	8.9375	8.0625	1.5625	4.9791665	-2.1875	-5.9375
"ILMN_3241292"	0.8958333	-1.9375	16.604166	6.8958335	1.5625	14.0625
"ILMN_3241296"	-4.6875	0.0625	-4.5208335	-0.5208333	-2.3541667	-3.0625
"ILMN_3241303"	-3.4791667	5.9375	-5.9791665	-8.645833	-3.9375	-2.8541667
"ILMN_3241304"	0.35416666	11.4375	5.1041665	3.8541667	-4.3541665	2.7291667
"ILMN_3241309"	10.1875	1.1875	1.9375	7.7708335	-2.8958333	-3.3958333
"ILMN_3241313"	-5.7291665	-1.7291666	-0.020833334	-10.9375	2.8541667	-3.1458333
"ILMN_3241322"	-8.0625	-3.7291667	-3.7291667	2.4375	-2.1875	-1.8958334
"ILMN_3241323"	0.104166664	1.9375	2.7291667	-3.6875	-2.0208333	-1.3541666
"ILMN_3241332"	7.4375	6.7708335	7.5625	17.6875	9.895833	-0.7708333
"ILMN_3241333"	5.1875	2.7708333	3.4791667	-1.7708334	10.4375	2.4791667
"ILMN_3241335"	-10.604167	14.8125	-6.5625	-4.5208335	-6.3541665	3.2291667
"ILMN_3241345"	-2.1875	0.5625	4.3958335	-0.6875	4.6458335	12.729167
"ILMN_3241350"	55.6875	29.8125	21.145834	17.229166	21.395834	17.6875
"ILMN_3241354"	16.4375	30.520834	19.3125	22.6875	29.395834	19.020834
"ILMN_3241364"	-4.5208335	-3.7708333	-5.2708335	-0.39583334	-2.1875	-8.6875
"ILMN_3241369"	-5.3541665	3.8541667	-1.1458334	4.1041665	-10.520833	3.0625
"ILMN_3241373"	17.270834	46.729168	27.854166	24.395834	42.229168	64.6875
"ILMN_3241378"	7.1875	22.645834	15.3125	14.0625	8.145833	4.6458335
"ILMN_3241382"	-3.6458333	1.5625	2.4375	6.7291665	2.1458333	-1.8958334
"ILMN_3241391"	-7.2291665	-7.0625	-10.520833	-6.9791665	0.3125	-3.8958333
"ILMN_3241396"	-2.7291667	3.8958333	-0.4375	-5.6041665	3.2291667	-4.5208335
"ILMN_3241409"	-2.6041667	5.3958335	-3.3958333	3.6875	1.5625	5.1875
"ILMN_3241411"	4.6458335	10.0625	3.8541667	-1.3125	-1.5208334	0.8125
"ILMN_3241416"	-4.8125	-6.4791665	-5.6041665	-2.3958333	-0.8958333	-2.1041667
"ILMN_3241421"	-9.770833	3.8541667	19.104166	0.6875	-3.8958333	3.0625
"ILMN_3241426"	14.8125	6.9375	4.2291665	26.645834	38.020832	37.604168
"ILMN_3241431"	-2.1041667	-1.5208334	0.6875	4.7291665	0.27083334	-2.0625
"ILMN_3241433"	3.7708333	-1.6041666	-1.5208334	3.0625	-5.1458335	2.8125
"ILMN_3241441"	6.1458335	-0.0625	13.5625	5.6041665	-1.7708334	19.895834
"ILMN_3241446"	109.395836	84.5625	105.895836	114.895836	77.8125	118.770836
"ILMN_3241451"	15.270833	6.7291665	-2.9791667	2.4375	9.0625	-9.645833
"ILMN_3241462"	10978.8545	8408.3125	10336.7295	10630.2295	14154.5205	11904.5205
"ILMN_3241469"	419.35416	390.6875	351.77084	339.5625	385.72916	361.6875
"ILMN_3241481"	2.3125	0.8125	0.9375	-3.0625	-2.1875	-2.8958333
"ILMN_3241491"	-7.0208335	-0.6458333	-8.5625	-3.0208333	-6.6875	0.27083334
"ILMN_3241495"	-7.5208335	-4.0208335	-4.7708335	-1.6458334	7.1875	-3.2291667
